"","T_CNR4_Avg","SW_in_HQ_temp_Avg","Tair_15m_Avg"
"8670",17.55214,17.98622,19.4629
"8671",17.77168,18.28374,19.63967
"8672",17.41278,17.83238,18.97297
"8673",16.3253,16.61319,17.62857
"8674",15.5038,15.73265,16.91995
"8675",14.63844,14.90926,16.4284
"8676",14.45511,14.79363,16.44716
"8677",14.39273,14.69921,16.19526
"8678",15.16112,13.67052,15.07134
"8679",17.81293,13.51189,14.65896
"8680",18.321,13.44271,14.54268
"8681",18.98597,13.07198,14.37363
"8682",18.67766,12.76819,13.95808
"8683",18.46431,13.31068,14.68904
"8684",18.91258,15.14203,16.97634
"8685",17.99037,16.88178,18.5644
"8686",18.88385,18.23089,19.5085
"8687",20.70081,19.91585,21.05953
"8688",22.55057,21.47259,22.52349
"8689",24.2476,23.00089,23.72049
"8690",25.48945,24.20229,24.49694
"8691",26.45968,25.10291,25.04339
"8692",27.46877,26.11304,25.86387
"8693",29.10374,27.72445,27.37776
"8694",30.45536,29.08928,28.59561
"8695",31.03685,29.74784,29.32716
"8696",31.5354,30.13542,29.86084
"8697",31.98578,30.6808,30.54968
"8698",31.6643,30.39505,30.37177
"8699",31.25991,30.18874,30.28334
"8700",31.33875,30.42292,30.80384
"8701",31.20254,30.42624,30.91027
"8702",30.84475,30.33873,31.1145
"8703",30.31457,30.11184,30.81453
"8704",29.48159,29.50828,30.05897
"8705",28.17022,28.41858,29.06441
"8706",26.32422,26.70407,27.45207
"8707",24.53246,25.13565,25.97295
"8708",23.50267,24.08278,24.87547
"8709",22.4614,22.92022,23.65232
"8710",21.85968,22.28568,23.04111
"8711",21.35744,21.72874,22.53642
"8712",20.61374,20.83577,21.61345
"8713",19.59908,19.81315,20.66105
"8714",19.07379,19.34834,20.27798
"8715",17.83711,18.22203,19.52329
"8716",17.50342,17.95958,19.15441
"8717",17.17621,17.62362,18.73858
"8718",16.32406,16.711,17.78028
"8719",15.84516,16.31856,17.49594
"8720",15.55275,16.07477,17.32335
"8721",15.55231,16.13705,17.47529
"8722",15.56436,16.27508,18.04697
"8723",15.53374,15.89754,16.99834
"8724",14.02844,14.30927,15.29341
"8725",14.42487,14.95134,16.47313
"8726",14.78016,15.38497,16.76406
"8727",14.79423,15.17473,16.23486
"8728",13.55444,13.81835,14.79275
"8729",12.92298,13.27402,14.51938
"8730",12.72463,12.93746,14.17585
"8731",13.84999,13.76906,15.26846
"8732",15.3102,15.38915,17.69124
"8733",17.84389,17.77761,20.59916
"8734",19.94957,19.58167,21.74875
"8735",21.64972,20.94108,23.02007
"8736",23.37539,22.46534,24.15333
"8737",24.97688,23.77011,25.1901
"8738",26.89365,25.55099,26.65104
"8739",28.40412,27.06119,27.73871
"8740",29.73359,28.55809,28.60615
"8741",30.9625,29.71847,29.58904
"8742",31.49467,30.19835,30.04689
"8743",31.88775,30.78349,30.68242
"8744",31.96644,30.97899,30.89229
"8745",31.92374,31.04181,30.99299
"8746",31.88845,31.12838,31.15982
"8747",31.88901,31.14182,31.28801
"8748",31.57811,30.95346,31.34489
"8749",31.24259,30.79223,31.10885
"8750",30.73322,30.49588,31.1483
"8751",30.37747,30.32833,30.94237
"8752",29.68645,29.85403,30.28875
"8753",28.45942,28.71592,29.18724
"8754",26.58706,26.91192,27.50865
"8755",25.29907,25.68528,26.32598
"8756",24.24286,24.65798,25.37744
"8757",23.78851,24.24412,24.93624
"8758",22.8543,23.22917,23.93122
"8759",20.87147,21.16312,21.85535
"8760",20.2332,20.5626,21.37005
"8761",19.32695,19.71739,20.70969
"8762",18.37523,18.92161,20.01321
"8763",18.36691,19.08274,20.24484
"8764",17.25164,17.65307,18.45192
"8765",16.02593,16.34228,17.18928
"8766",15.34109,15.70733,16.75029
"8767",14.03733,14.50724,15.66379
"8768",13.65818,14.27104,15.73475
"8769",13.48308,14.01357,15.32734
"8770",12.48243,12.89021,14.48588
"8771",12.55167,12.91846,14.54913
"8772",13.77039,14.38658,15.92976
"8773",13.61192,14.16772,15.24601
"8774",13.10005,13.59756,14.69015
"8775",13.5959,14.10818,15.19273
"8776",13.4228,13.86957,14.81396
"8777",12.71295,12.99198,13.90726
"8778",11.59492,11.85328,12.84429
"8779",11.77731,12.05776,13.43919
"8780",13.30894,13.406,15.22022
"8781",15.80237,15.62983,17.72664
"8782",18.29086,17.8245,19.36677
"8783",20.74695,19.97528,21.37495
"8784",22.94982,21.93525,23.06562
"8785",24.4574,23.35362,24.04568
"8786",25.07238,24.03193,24.33644
"8787",26.4583,25.46792,25.54437
"8788",27.83404,26.72756,26.56615
"8789",29.33046,28.1659,27.84868
"8790",30.57836,29.37445,28.93293
"8791",31.85575,30.59247,30.26979
"8792",32.67194,31.53496,30.99291
"8793",33.57272,32.513,32.12933
"8794",33.27742,32.22037,31.89643
"8795",33.17432,32.30458,32.14138
"8796",32.72095,31.84797,32.39501
"8797",32.60127,32.097,32.35044
"8798",32.06506,31.68611,32.67181
"8799",31.25879,31.20088,32.21996
"8800",30.30659,30.57956,31.36543
"8801",28.98637,29.63552,30.6307
"8802",27.20967,28.1792,29.12654
"8803",25.07884,26.02107,26.80814
"8804",22.55924,23.47499,24.3316
"8805",21.08183,22.0002,23.36473
"8806",21.01556,21.67476,22.72924
"8807",21.10497,21.69909,22.70727
"8808",20.00068,20.52673,21.42669
"8809",18.72149,19.38747,20.43964
"8810",18.63673,19.23945,20.27896
"8811",18.2441,18.87311,20.0409
"8812",17.98972,18.5939,19.65577
"8813",17.10643,17.56314,18.45885
"8814",15.80983,16.27859,17.28752
"8815",15.76235,16.32013,17.58095
"8816",15.5059,15.92858,16.9509
"8817",14.94836,15.34501,16.3704
"8818",14.01677,14.41191,15.69192
"8819",13.89581,14.37413,16.07476
"8820",13.8534,14.17281,15.22463
"8821",12.54735,12.91989,14.4737
"8822",12.76235,13.20522,14.65476
"8823",12.9758,13.32089,14.42305
"8824",12.00012,12.32231,13.68923
"8825",11.26968,11.61978,13.10649
"8826",11.50807,11.81803,13.05327
"8827",11.60764,11.81056,13.14696
"8828",12.90687,12.9707,14.79184
"8829",15.41181,15.24824,17.49111
"8830",18.77986,18.43369,21.41585
"8831",21.01358,20.30466,21.87411
"8832",22.29435,21.32268,22.35946
"8833",24.13728,22.92042,23.71974
"8834",26.07868,24.82293,25.35387
"8835",27.92856,26.62357,26.80826
"8836",29.91985,28.60192,28.66798
"8837",30.94915,29.6191,29.63744
"8838",31.6352,30.31344,30.19035
"8839",31.91005,30.61798,30.63892
"8840",32.34294,31.14842,31.19308
"8841",32.90429,31.85175,31.68254
"8842",32.90739,31.95936,31.99893
"8843",33.21421,32.31927,32.48498
"8844",33.13567,32.39558,33.05995
"8845",32.82131,32.31013,32.67637
"8846",32.35572,32.06317,32.86023
"8847",31.54954,31.53269,32.37131
"8848",30.52596,30.80949,31.39483
"8849",28.94355,29.53494,30.18311
"8850",26.90417,27.54016,28.20739
"8851",24.71671,25.469,26.25818
"8852",23.9655,24.95862,25.82533
"8853",23.09863,23.86217,24.67888
"8854",22.25931,22.77364,23.55203
"8855",20.73966,21.05454,21.72543
"8856",19.54274,19.87045,20.74412
"8857",18.11546,18.53805,19.60033
"8858",17.81007,18.38398,19.72215
"8859",17.32809,17.81926,18.85875
"8860",16.59817,16.9324,17.76046
"8861",15.47234,15.8028,16.73851
"8862",14.85273,15.19733,16.05505
"8863",14.30621,14.65527,15.5842
"8864",13.55579,13.90759,14.85362
"8865",12.35026,12.6222,13.62289
"8866",12.05395,12.56541,13.89973
"8867",12.49844,13.11739,14.60173
"8868",11.82684,12.38791,14.18021
"8869",12.12064,12.75127,14.30874
"8870",11.91161,12.32034,13.37399
"8871",11.30843,11.67269,12.8313
"8872",11.42005,11.70191,12.7041
"8873",11.36531,11.73148,12.77185
"8874",11.15766,11.48378,12.56993
"8875",11.46487,11.68404,13.09212
"8876",12.60903,12.74857,14.84797
"8877",14.89173,14.70631,16.52152
"8878",17.04156,16.58345,17.96645
"8879",19.67487,18.96768,20.39382
"8880",22.08414,21.16902,22.33143
"8881",24.48515,23.32435,24.46196
"8882",26.85738,25.61307,26.46991
"8883",28.50772,27.23102,27.34706
"8884",29.50228,28.22206,28.05807
"8885",30.8248,29.52382,29.26087
"8886",31.99252,30.68471,30.33771
"8887",33.09591,31.91637,31.80655
"8888",34.09795,33.12127,33.05625
"8889",34.16399,33.06422,32.79347
"8890",33.46326,32.60258,32.74453
"8891",33.64069,32.71828,33.10733
"8892",33.65555,32.94378,33.5454
"8893",33.11689,32.62857,33.14315
"8894",32.52786,32.18816,33.1045
"8895",31.86707,31.92575,32.85953
"8896",31.15118,31.65827,32.68481
"8897",29.50104,30.65162,31.90856
"8898",27.55315,28.58406,29.56236
"8899",26.45294,27.42701,28.61355
"8900",24.44362,25.49874,26.61538
"8901",22.45389,23.43279,24.5526
"8902",21.05487,21.97111,23.16924
"8903",19.34513,20.35089,21.82796
"8904",18.87039,19.7914,21.24288
"8905",18.65072,19.30927,20.39169
"8906",17.25442,17.94421,19.3456
"8907",16.97405,17.67726,19.38289
"8908",16.64716,17.48345,19.23212
"8909",16.70426,17.32078,18.52621
"8910",16.4706,16.88166,17.80138
"8911",15.27795,15.61902,16.56312
"8912",15.05777,15.2632,16.63037
"8913",16.01543,16.21866,17.76762
"8914",16.19982,16.29644,17.31079
"8915",15.5689,15.48876,16.41313
"8916",15.48134,15.59482,16.83654
"8917",16.63743,16.89063,17.85141
"8918",17.43316,17.64603,18.43123
"8919",17.59602,17.76214,18.49344
"8920",17.30728,17.48264,18.24486
"8921",16.55865,16.71173,17.44659
"8922",16.24833,16.38802,17.12423
"8923",16.24366,16.38348,17.21914
"8924",17.15018,17.26144,18.31338
"8925",18.60604,18.60556,19.65131
"8926",20.45004,20.22456,21.09843
"8927",22.14408,21.76051,22.41904
"8928",23.39104,23.01036,23.69408
"8929",24.43501,23.85929,24.62671
"8930",25.81538,25.27306,25.77394
"8931",26.68585,26.14131,26.4308
"8932",27.48647,26.957,27.18204
"8933",28.10246,27.46089,27.68109
"8934",28.10307,27.48629,27.63716
"8935",27.82083,27.24562,27.38557
"8936",28.27394,27.68924,27.79436
"8937",28.11941,27.52497,27.64239
"8938",28.01171,27.50669,27.70404
"8939",27.76748,27.29097,27.53827
"8940",27.85986,27.42787,27.90925
"8941",27.52883,27.19555,27.62428
"8942",27.37577,27.16099,27.79446
"8943",26.85736,26.79574,27.26216
"8944",26.33012,26.4055,26.82616
"8945",25.49878,25.6766,26.19715
"8946",24.32411,24.61456,25.36322
"8947",24.07846,24.43843,25.27655
"8948",24.02229,24.30121,25.01398
"8949",22.71595,23.05351,23.90254
"8950",22.03526,22.3309,23.16511
"8951",21.20575,21.54585,22.41309
"8952",21.37407,21.67842,22.35583
"8953",21.21865,21.49273,22.08924
"8954",21.14393,21.35712,21.92552
"8955",20.76224,20.95523,21.51854
"8956",19.9553,20.1423,20.7647
"8957",19.59773,19.76803,20.35001
"8958",19.14869,19.42786,20.1016
"8959",18.27713,18.60756,19.38307
"8960",18.46614,18.72893,19.44632
"8961",17.98817,18.26646,19.04129
"8962",18.19759,18.36036,18.96066
"8963",17.53132,17.65526,18.29599
"8964",16.82522,17.04193,17.81454
"8965",15.21338,15.66289,16.72878
"8966",13.77244,14.13235,15.04004
"8967",12.11722,12.41621,13.32456
"8968",11.3221,11.63809,12.72673
"8969",10.98783,11.30069,12.45013
"8970",10.90768,11.19286,12.19362
"8971",10.65685,10.90766,12.04304
"8972",11.91816,12.01214,13.24519
"8973",13.57527,13.44715,14.64769
"8974",15.3194,14.92489,16.13515
"8975",17.38719,16.70456,17.92734
"8976",19.35168,18.44057,19.45877
"8977",21.07495,19.98394,20.78215
"8978",22.87344,21.62047,22.24974
"8979",24.64747,23.29483,23.85526
"8980",25.78155,24.39003,24.53088
"8981",26.84362,25.54137,25.44683
"8982",27.29433,26.00689,26.21605
"8983",28.4353,27.1948,27.39515
"8984",29.5479,28.32277,28.33123
"8985",29.34921,28.29417,28.2886
"8986",29.17575,28.44139,28.70075
"8987",28.76829,28.15791,28.49843
"8988",28.32887,27.84381,28.37654
"8989",28.18693,27.83895,28.34735
"8990",27.63811,27.40969,28.09518
"8991",27.11152,27.06428,27.64326
"8992",26.16378,26.2575,26.75821
"8993",24.91062,25.12785,25.74699
"8994",23.24843,23.50151,24.2476
"8995",21.76388,22.08875,22.87207
"8996",20.7016,21.13017,22.05173
"8997",19.63073,20.23403,21.37802
"8998",19.04923,19.56537,20.68307
"8999",19.00077,19.56959,20.76962
"9000",18.48444,19.15065,20.27252
"9001",17.54625,17.88452,18.67893
"9002",16.68637,16.86391,17.58192
"9003",16.01604,16.31353,17.33487
"9004",15.52251,15.88216,17.26993
"9005",15.60478,16.11037,17.35076
"9006",15.85694,16.19785,17.04011
"9007",15.50309,15.72996,16.49708
"9008",15.25212,15.53954,16.38187
"9009",15.29237,15.61634,16.50665
"9010",15.1474,15.43006,16.327
"9011",13.8528,14.07252,15.08381
"9012",12.93473,13.21851,14.42259
"9013",12.47225,12.68676,13.70774
"9014",12.65889,13.03248,14.35685
"9015",11.71042,12.07815,13.1172
"9016",11.1431,11.57526,12.844
"9017",10.73292,11.23936,12.80828
"9018",10.26714,10.56317,11.72798
"9019",10.82207,11.12958,12.44204
"9020",12.93264,13.21237,14.89234
"9021",15.52271,15.48317,17.94658
"9022",18.18906,17.87859,21.30732
"9023",20.64126,20.17871,22.78127
"9024",22.71551,22.00055,23.74669
"9025",24.02944,22.87728,23.80083
"9026",25.06217,23.73962,24.24186
"9027",25.66361,24.4314,24.6393
"9028",26.57739,25.343,25.32623
"9029",27.93537,26.64478,26.74479
"9030",28.88839,27.67978,27.64961
"9031",29.36354,28.26224,28.18777
"9032",30.09539,28.86292,28.90722
"9033",29.95461,28.87719,28.72511
"9034",30.32973,29.43466,29.48868
"9035",30.23015,29.47102,29.76202
"9036",29.79049,29.27419,29.69278
"9037",29.78896,29.39544,29.84607
"9038",29.57276,29.32944,29.92326
"9039",29.17178,29.16948,29.60687
"9040",28.65378,28.81513,29.28312
"9041",27.46597,27.7458,28.32368
"9042",25.78629,26.09106,26.82985
"9043",24.37891,24.7276,25.52743
"9044",23.47036,23.95045,24.75924
"9045",22.88592,23.28219,23.96468
"9046",22.25368,22.60756,23.36451
"9047",21.59546,22.06043,22.95586
"9048",21.17837,21.66637,22.63999
"9049",20.24143,20.60356,21.5122
"9050",18.61147,19.00626,19.98084
"9051",17.27815,17.59636,18.56924
"9052",16.77317,17.10035,18.13547
"9053",15.94658,16.2607,17.27448
"9054",15.08132,15.39489,16.54691
"9055",14.31915,14.64003,15.89605
"9056",13.92565,14.46061,16.27229
"9057",14.08026,14.73823,16.60633
"9058",14.07307,14.62661,16.34736
"9059",13.2845,13.79471,15.17966
"9060",13.20186,13.69921,15.20923
"9061",12.94895,13.48734,15.08608
"9062",14.17632,14.86549,16.53753
"9063",13.67063,14.02528,14.94379
"9064",12.27622,12.50964,13.43448
"9065",12.02177,12.40139,13.54913
"9066",11.97033,12.35434,13.47005
"9067",12.31652,12.54082,13.61052
"9068",13.36775,13.49574,15.0875
"9069",15.65193,15.51607,18.21851
"9070",17.30479,16.68668,19.32471
"9071",18.88852,17.96908,20.45584
"9072",21.39409,20.38291,22.94629
"9073",23.68467,22.68105,24.65227
"9074",25.36696,24.09622,25.32182
"9075",27.20765,26.01941,26.93129
"9076",28.20438,27.02929,27.36612
"9077",29.16227,28.05486,27.96313
"9078",29.42575,28.08742,28.10864
"9079",29.7087,28.43875,28.56382
"9080",29.9208,28.69529,28.72028
"9081",30.17276,29.05057,28.97557
"9082",30.8452,29.85055,29.9579
"9083",31.10061,30.14314,30.34281
"9084",30.69956,29.89511,30.41614
"9085",30.56026,30.06339,30.46334
"9086",30.05665,29.74988,30.35333
"9087",29.30423,29.23465,29.76657
"9088",28.38943,28.60902,29.21728
"9089",26.99241,27.33124,28.07332
"9090",24.85614,25.35964,26.20468
"9091",23.32032,24.03942,24.95227
"9092",22.56104,23.23809,24.07686
"9093",21.59945,22.1304,23.00741
"9094",21.31826,21.83426,22.87001
"9095",20.87031,21.24368,22.1286
"9096",19.82958,20.13632,20.99402
"9097",19.05323,19.29575,20.15067
"9098",18.43577,18.58023,19.34515
"9099",18.4953,18.66822,19.47403
"9100",18.94683,19.13832,19.93614
"9101",19.23559,19.37147,20.12692
"9102",18.28223,18.52653,19.47549
"9103",17.52396,17.87692,18.96325
"9104",16.96765,17.27618,18.48291
"9105",16.40693,16.80846,18.15837
"9106",15.17589,15.4792,16.46773
"9107",14.96268,15.36885,16.61402
"9108",14.3158,14.58036,15.51564
"9109",13.73296,13.94878,15.015
"9110",13.40865,13.63111,14.75071
"9111",12.80747,12.99032,13.94171
"9112",12.23014,12.39537,13.31391
"9113",12.05326,12.27162,13.33997
"9114",11.82947,11.98982,13.26363
"9115",12.45127,12.67571,14.44022
"9116",13.94557,14.13304,16.43212
"9117",16.12064,15.94421,18.36189
"9118",18.75478,18.32261,20.90072
"9119",21.17623,20.40923,23.23134
"9120",22.71986,21.63878,23.822
"9121",24.17875,23.00274,24.64587
"9122",25.44785,24.23058,25.38906
"9123",26.42748,25.14388,25.81022
"9124",27.73516,26.29861,26.87275
"9125",28.35489,26.98413,27.3277
"9126",28.5214,27.27476,27.30617
"9127",29.31768,28.15652,28.251
"9128",29.66483,28.63219,28.57055
"9129",30.29615,29.29212,29.15833
"9130",30.45924,29.55696,29.48774
"9131",30.45133,29.58328,29.70626
"9132",30.27485,29.64477,30.01765
"9133",30.02936,29.53951,30.17154
"9134",29.39391,29.15338,29.75509
"9135",28.74853,28.71198,29.21678
"9136",27.93931,28.10084,28.61502
"9137",26.62185,26.91036,27.59919
"9138",24.91271,25.22665,26.02203
"9139",23.92783,24.28875,25.08523
"9140",23.21148,23.55684,24.39722
"9141",22.19941,22.57796,23.46723
"9142",21.86819,22.25389,23.08742
"9143",21.75626,22.00495,22.74934
"9144",20.63498,20.96144,21.90408
"9145",19.7596,20.19799,21.18935
"9146",18.60163,19.12397,20.3484
"9147",18.07217,18.6708,20.19068
"9148",18.21916,18.61719,19.66269
"9149",17.55993,18.01023,19.28311
"9150",16.27475,16.82294,18.23238
"9151",15.79626,16.46665,18.157
"9152",15.11804,15.639,16.78794
"9153",14.80535,15.28717,16.49376
"9154",13.74453,14.13269,15.37476
"9155",13.11189,13.54284,14.93594
"9156",13.12961,13.61475,15.27314
"9157",13.80714,14.4355,15.92083
"9158",13.92557,14.48764,16.149
"9159",14.39904,15.06461,16.83784
"9160",13.30216,13.71009,14.82853
"9161",12.76241,13.12083,14.33219
"9162",12.01278,12.31201,13.5168
"9163",11.6967,11.98325,14.16833
"9164",13.24897,13.33834,16.38439
"9165",15.24891,15.06217,16.91545
"9166",16.74295,16.33168,17.89538
"9167",19.43043,18.74883,20.48853
"9168",21.694,20.70228,22.00411
"9169",23.12982,21.89383,22.8
"9170",24.23275,23.03715,23.62979
"9171",25.94356,24.69599,25.11946
"9172",27.69273,26.44487,26.77793
"9173",28.90911,27.61303,27.72753
"9174",29.36302,28.04659,28.25611
"9175",30.52451,29.36757,29.36111
"9176",30.28958,29.12917,29.15659
"9177",30.85789,29.89644,30.00976
"9178",31.42901,30.60821,30.69549
"9179",31.69484,30.99338,31.15487
"9180",31.75507,31.23565,31.59561
"9181",31.68175,31.34583,31.80148
"9182",31.14589,30.96319,31.50842
"9183",30.45037,30.43242,30.82448
"9184",29.47501,29.60231,30.026
"9185",28.11865,28.29912,28.85019
"9186",26.73362,26.97795,27.63024
"9187",25.21584,25.51886,26.25919
"9188",23.79132,24.17336,25.02139
"9189",23.29251,23.8105,24.82142
"9190",22.73674,23.26652,24.13817
"9191",23.09591,23.9082,24.81138
"9192",21.64308,22.18538,22.95053
"9193",20.73671,21.35544,22.4042
"9194",20.07681,20.49088,21.31888
"9195",18.61971,18.93423,19.86415
"9196",18.38864,18.76674,19.81493
"9197",17.33273,17.64099,18.66157
"9198",17.04247,17.45116,18.45485
"9199",16.64666,16.96682,17.8947
"9200",15.81249,16.20289,17.40905
"9201",14.9713,15.34251,16.47105
"9202",14.78886,15.25587,16.62646
"9203",15.00528,15.41054,16.57813
"9204",14.32898,14.71843,15.94651
"9205",13.81938,14.24307,15.53002
"9206",13.36994,13.7947,15.28355
"9207",13.72148,14.0065,15.09798
"9208",13.43023,13.67474,14.79686
"9209",13.05632,13.29341,14.49363
"9210",12.55186,12.76907,14.19189
"9211",12.76803,12.89876,14.82543
"9212",14.28423,14.33403,17.05774
"9213",16.658,16.40733,19.01856
"9214",19.80467,19.26787,21.55389
"9215",21.86067,21.06283,22.79898
"9216",23.77975,22.75864,24.0979
"9217",25.25102,24.10824,25.15988
"9218",26.85652,25.69243,26.49393
"9219",28.53262,27.2788,27.66945
"9220",29.73698,28.47817,28.58728
"9221",31.3513,30.06323,30.21621
"9222",32.48634,31.25622,31.20481
"9223",33.04379,31.81608,31.65265
"9224",33.66656,32.62611,32.64228
"9225",33.75791,32.78559,32.66764
"9226",34.02903,32.99127,33.02848
"9227",33.95269,33.04863,33.27869
"9228",33.53749,32.80813,33.35897
"9229",33.33368,33.01731,33.58344
"9230",33.21903,33.07081,33.49712
